event_id,event_title,event_slug,event_venue,event_website,event_date,event_country,event_region_id,event_country_id,event_latitude,event_longitude,event_categories,event_specifications
122778,1992 BEL Middle Distance Triathlon National Championships,1992-bel-middle-distance-triathlon-national-championships,,,1992-01-01,Belgium,10,119,50.503887,4.469936,,"[{'event_id': 122778, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122778, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122779,1992 BEL Long Distance Triathlon National Championships,1992-bel-long-distance-triathlon-national-championships,,,1992-01-01,Belgium,10,119,50.503887,4.469936,,"[{'event_id': 122779, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122779, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
122780,1992 BEL Duathlon National Championship,1992-bel-duathlon-national-championships,,,1992-01-01,Belgium,10,119,50.503887,4.469936,,"[{'event_id': 122780, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122780, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
122781,1992 BEL Long Distance Duathlon National Championships,1992-bel-long-distance-duathlon-national-championships,,,1992-01-01,Belgium,10,119,50.503887,4.469936,,"[{'event_id': 122781, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122781, 'cat_id': 369, 'cat_name': 'Long Distance', 'cat_parent_id': 355}]"
122791,1992 TCH Duathlon National Championships,1992-tch-duathlon-national-championships,,,1992-01-01,Czech Republic,10,152,49.817492,15.472962,,"[{'event_id': 122791, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122791, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
122795,1992 DEN Triathlon National Championships,1992-ned-triathlon-national-championships,,,1992-01-01,Denmark,10,153,56.26392,9.501785,,"[{'event_id': 122795, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122795, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122796,1992 DEN Middle Distance Triathlon National Championships,1992-den-middle-distance-triathlon-national-championships,,,1992-01-01,Denmark,10,153,56.26392,9.501785,,"[{'event_id': 122796, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122796, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122797,1992 DEN Long Distance Triathlon National Championships,1992-den-long-distance-triathlon-national-championships,,,1992-01-01,Denmark,10,153,56.26392,9.501785,,"[{'event_id': 122797, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122797, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
122798,1992 DEN Duathlon National Championships,1992-den-duathlon-national-championships,,,1992-01-01,Denmark,10,153,56.26392,9.501785,,"[{'event_id': 122798, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122798, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
122799,1992 DEN Long Distance Duathlon National Championships,1992-den-long-distance-duathlon-national-championships,,,1992-01-01,Denmark,10,153,56.26392,9.501785,,"[{'event_id': 122799, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122799, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
122824,1992 EST Triathlon National Championships,1992-est-triathlon-national-championships,,,1992-01-01,Estonia,10,162,58.595272,25.013607,,"[{'event_id': 122824, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122824, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122825,1992 EST Long Distance Triathlon National Championships,1992-est-long-distance-triathlon-national-championships,,,1992-01-01,Estonia,10,162,58.595272,25.013607,,"[{'event_id': 122825, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122825, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
122830,1992 FIN Duathlon National Championships,1992-fin-duathlon-national-championships,,,1992-01-01,Finland,10,165,61.92411,25.748151,,"[{'event_id': 122830, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122830, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
122831,1992 FIN Triathlon National Championships,1992-fin-triathlon-national-championships,,,1992-01-01,Finland,10,165,61.92411,25.748151,,"[{'event_id': 122831, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122831, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122834,1992 FIN Middle Distance Triathlon National Championships,1992-fin-middle-distance-triathlon-national-championships,,,1992-01-01,Finland,10,165,61.92411,25.748151,,"[{'event_id': 122834, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122834, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122841,1992 FRA Sprint Triathlon National Championships,1992-fra-sprint-triathlon-national-championships,,,1992-01-01,France,10,166,46.227638,2.213749,,"[{'event_id': 122841, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122841, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
122842,1992 FRA Triathlon National Championships,1992-fra-triathlon-national-championships,,,1992-01-01,France,10,166,46.227638,2.213749,,"[{'event_id': 122842, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122842, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122843,1992 FRA Middle Distance Triathlon National Championships,1992-fra-middle-distance-triathlon-national-championships,,,1992-01-01,France,10,166,46.227638,2.213749,,"[{'event_id': 122843, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122843, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122844,1992 FRA Long Distance Triathlon National Championships,1992-fra-long-distance-triathlon-national-championships,,,1992-01-01,France,10,166,46.227638,2.213749,,"[{'event_id': 122844, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122844, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
122845,1992 FRA Duathlon National Championships,1992-fra-duathlon-national-championships,,,1992-01-01,France,10,166,46.227638,2.213749,,"[{'event_id': 122845, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122845, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
122846,1992 FRA Long Distance Duathlon National Championships,1992-fra-long-distance-duathlon-national-championships,,,1992-01-01,France,10,166,46.227638,2.213749,,"[{'event_id': 122846, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122846, 'cat_id': 369, 'cat_name': 'Long Distance', 'cat_parent_id': 355}]"
122879,1992 GER Triathlon National Championships,1992-ger-triathlon-mational-championships,,,1992-01-01,Germany,10,170,51.165691,10.451526,,"[{'event_id': 122879, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122879, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122880,1992 GER Middle Distance Triathlon National Championships,1992-ger-middle-distance-triathlon-national-championships,,,1992-01-01,Germany,10,170,51.165691,10.451526,,"[{'event_id': 122880, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122880, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122882,1992 GER Duathlon National Championships,1992-ger-duathlon-national-championships,,,1992-01-01,Germany,10,170,51.165691,10.451526,,"[{'event_id': 122882, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122882, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
122883,1992 GBR Triathlon National Championships,1992-gbr-triathlon-national-championships,,,1992-01-01,Great Britain,10,292,53.8337367,-2.4290148,,"[{'event_id': 122883, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122883, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122884,1992 GBR Sprint Distance Triathlon National Championships,1992-gbr-sprint-triathlon-national-championships,,,1992-01-01,Great Britain,10,292,53.8337367,-2.4290148,,"[{'event_id': 122884, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122884, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
122885,1992 GBR Middle Distance Triathlon National Championships,1992-gbr-middle-distance-triathlon-national-championships,,,1992-01-01,Great Britain,10,292,53.8337367,-2.4290148,,"[{'event_id': 122885, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122885, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122886,1992 GBR Sprint Distance Duathlon National Championships,1992-gbr-sprint-distance-duathlon-national-championships,,,1992-01-01,Great Britain,10,292,53.8337367,-2.4290148,,"[{'event_id': 122886, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122886, 'cat_id': 367, 'cat_name': 'Sprint', 'cat_parent_id': 355}]"
122890,1992 HUN Sprint Distance Triathlon National Championships,1992-hun-sprint-distance-triathlon-national-championships,,,1992-01-01,Hungary,10,182,47.162494,19.503304,,"[{'event_id': 122890, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122890, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
122891,1992 HUN Triathlon National Championships,1992-hun-triathlon-national-championships,,,1992-01-01,Hungary,10,182,47.162494,19.503304,,"[{'event_id': 122891, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122891, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122892,1992 HUN Middle Distance Triathlon National Championships,1992-hun-middle-distance-triathlon-national-championships,,,1992-01-01,Hungary,10,182,47.162494,19.503304,,"[{'event_id': 122892, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122892, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122893,1992 HUN Long Distance Triathlon National Championships,1992-hun-long-distance-triathlon-national-championships,,,1992-01-01,Hungary,10,182,47.162494,19.503304,,"[{'event_id': 122893, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122893, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
122894,1992 HUN Sprint Distance Duathlon National Championships,1992-hun-sprint-distance-duathlon-national-championships,,,1992-01-01,Hungary,10,182,47.162494,19.503304,,"[{'event_id': 122894, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122894, 'cat_id': 367, 'cat_name': 'Sprint', 'cat_parent_id': 355}]"
122895,1992 HUN Duathlon National Championships,1992-hun-duathlon-national-championships,,,1992-01-01,Hungary,10,182,47.162494,19.503304,,"[{'event_id': 122895, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122895, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
122909,1992 IRL Triathlon National Championships,1992-irl-triathlon-national-championships,,,1992-01-01,Ireland,10,188,53.1423672,-7.6920536,,"[{'event_id': 122909, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122909, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122910,1992 IRL Middle Distance Triathlon National Championships,1992-irl-middle-distance-triathlon-national-championships,,,1992-01-01,Ireland,10,188,53.1423672,-7.6920536,,"[{'event_id': 122910, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122910, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122918,1992 ISR Triathlon National Championships,1992-isr-triathlon-national-championships,,,1992-01-01,Israel,10,189,31.046051,34.851612,,"[{'event_id': 122918, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122918, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122924,1992 ITA Sprint Distance Triathlon National Championships,1992-ita-sprint-distance-triathlon-national-championships,,,1992-01-01,Italy,10,190,41.87194,12.56738,,"[{'event_id': 122924, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122924, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
122925,1992 ITA Triathlon National Championships,1992-ita-triathlon-national-championships,,,1992-01-01,Italy,10,190,41.87194,12.56738,,"[{'event_id': 122925, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122925, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122926,1992 ITA Middle Distance Triathlon National Championships,1992-ita-middle-distance-triathlon-national-championships,,,1992-01-01,Italy,10,190,41.87194,12.56738,,"[{'event_id': 122926, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122926, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122927,1992 LAT Triathlon National Championships,1992-lat-triathlon-national-championships,,,1992-01-01,Latvia,10,202,56.879635,24.603189,,"[{'event_id': 122927, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122927, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122928,1992 LAT Duathlon National Championships,1992-lat-duathlon-national-championships,,,1992-01-01,Latvia,10,202,56.879635,24.603189,,"[{'event_id': 122928, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122928, 'cat_id': 367, 'cat_name': 'Sprint', 'cat_parent_id': 355}]"
122929,1992 LIE Duathlon National Championships,1992-lie-duathlon-national-championships,,,1992-01-01,Liechtenstein,10,207,47.1410392,9.520935,,"[{'event_id': 122929, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122929, 'cat_id': 367, 'cat_name': 'Sprint', 'cat_parent_id': 355}]"
122930,1992 LIE Sprint Distance Triathlon National Championships,1992-lie-sprint-distance-triathlon-national-championships,,,1992-01-01,Liechtenstein,10,207,47.1410392,9.520935,,"[{'event_id': 122930, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122930, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
122952,1992 LUX Triathlon National Championships,1992-lux-triathlon-national-championships,,,1992-01-01,Luxembourg,10,209,49.815273,6.129583,,"[{'event_id': 122952, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122952, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122953,1992 LUX Middle Distance Triathlon National Championships,1992-lux-middle-distance-triathlon-national-championships,,,1992-01-01,Luxembourg,10,209,49.815273,6.129583,,"[{'event_id': 122953, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122953, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122954,1992 LUX Duathlon National Championships,1992-lux-duathlon-national-championships,,,1992-01-01,Luxembourg,10,209,49.815273,6.129583,,"[{'event_id': 122954, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122954, 'cat_id': 367, 'cat_name': 'Sprint', 'cat_parent_id': 355}]"
122962,1992 MLT Triathlon National Championships,1992-mlt-triathlon-national-championships,,,1992-01-01,Malta,10,216,35.937496,14.375416,,"[{'event_id': 122962, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122962, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122963,1992 MLT Sprint Distance Duathlon National Championships,1992-mlt-sprint-distance-duathlon-national-championships,,,1992-01-01,Malta,10,216,35.937496,14.375416,,"[{'event_id': 122963, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122963, 'cat_id': 367, 'cat_name': 'Sprint', 'cat_parent_id': 355}]"
122969,1992 NED Triathlon National Championships,1992-ned-triathlon-national-championships1,,,1992-01-01,Netherlands,10,230,52.132633,5.291266,,"[{'event_id': 122969, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122969, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122970,1992 NED Long Distance Triathlon National Championships,1992-ned-long-distance-triathlon-national-championships,,,1992-01-01,Netherlands,10,230,52.132633,5.291266,,"[{'event_id': 122970, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122970, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
122971,1992 NED Duathlon National Championships,1992-ned-duathlon-national-championships,,,1992-01-01,Netherlands,10,230,52.132633,5.291266,,"[{'event_id': 122971, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122971, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
122983,1992 NOR Triathlon National Championships,1992-nor-triathlon-national-championships,,,1992-01-01,Norway,10,236,60.472024,8.468946,,"[{'event_id': 122983, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122983, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122985,1992 POL Triathlon National Championships,1992-pol-triathlon-national-championships,,,1992-01-01,Poland,10,246,51.919438,19.145136,,"[{'event_id': 122985, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122985, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
122986,1992 POL Middle Distance Triathlon National Championships,1992-pol-middle-distance-triathlon-national-championships,,,1992-01-01,Poland,10,246,51.919438,19.145136,,"[{'event_id': 122986, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122986, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
122987,1992 POL Duathlon National Championships,1992-pol-duathlon-national-championships,,,1992-01-01,Poland,10,246,51.919438,19.145136,,"[{'event_id': 122987, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 122987, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
122988,1992 SLO Sprint Distance Triathlon National Championships,1992-slo-sprint-distance-triathlon-national-championships,,,1992-01-01,Slovenia,10,266,46.151241,14.995463,,"[{'event_id': 122988, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 122988, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
122989,1992 SLO Middle Distance Triathlon National Championships,1992-slo-middle-distance-triathlon-national-championships,,,1992-01-01,Slovenia,10,266,46.151241,14.995463,,"[{'event_id': 122989, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 122989, 'cat_id': 373, 'cat_name': 'Middle Distance', 'cat_parent_id': 356}]"
123013,1992 ESP Triathlon National Championships,1992-esp-triathlon-national-championships,,,1992-01-01,Spain,10,270,40.463667,-3.74922,,"[{'event_id': 123013, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 123013, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
123014,1992 ESP Duathlon National Championships,1992-esp-duathlon-national-championships,,,1992-01-01,Spain,10,270,40.463667,-3.74922,,"[{'event_id': 123014, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 123014, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
